80.82.70.187 - - [01/Mar/2019:00:04:53 +0800] "GET /cache/global/img/gs.gif HTTP/1.1" 404 997
114.243.16.135 - - [01/Mar/2019:18:40:33 +0800] "GET /gdjk/train/anno.do?title=%E8%AE%BE%E5%A4%87%E7%BB%B4%E6%8A%A4%E7%AE%A1%E7%90%86&_=1551407537097 HTTP/1.1" 200 11451
114.243.16.135 - - [01/Mar/2019:18:40:33 +0800] "GET /gdjk/train/anno.do?title=%E8%AE%BE%E5%A4%87%E7%BB%B4%E6%8A%A4%E7%AE%A1%E7%90%86&_=1551407537098 HTTP/1.1" 200 11451
114.243.16.135 - - [01/Mar/2019:18:40:33 +0800] "GET /gdjk/train/sbwxjl.do?_=1551407537099 HTTP/1.1" 200 11721
114.243.16.135 - - [01/Mar/2019:18:40:33 +0800] "POST /gdjk/equ/sbwxjlList.do HTTP/1.1" 200 10803
114.243.16.135 - - [01/Mar/2019:18:40:33 +0800] "POST /gdjk/equ/sbwxjlList.do HTTP/1.1" 200 10803
114.243.16.135 - - [01/Mar/2019:18:40:34 +0800] "GET /gdjk/train/anno.do?title=%E8%AE%BE%E5%A4%87%E7%BB%B4%E6%8A%A4%E7%AE%A1%E7%90%86&_=1551407537100 HTTP/1.1" 200 11451
114.243.16.135 - - [01/Mar/2019:18:40:34 +0800] "GET /gdjk/train/anno.do?title=%E8%AE%BE%E5%A4%87%E7%BB%B4%E6%8A%A4%E7%AE%A1%E7%90%86&_=1551407537101 HTTP/1.1" 200 11451
114.243.16.135 - - [01/Mar/2019:18:40:34 +0800] "GET /gdjk/train/sbztxx.do?_=1551407537102 HTTP/1.1" 200 5897
114.243.16.135 - - [01/Mar/2019:18:40:34 +0800] "POST /gdjk/equ/querySbztList.do HTTP/1.1" 200 11529
114.243.16.135 - - [01/Mar/2019:18:40:34 +0800] "POST /gdjk/equ/querySbztList.do HTTP/1.1" 200 11529
114.243.16.135 - - [01/Mar/2019:18:40:40 +0800] "GET /gdjk/train/anno.do?title=%E8%AE%BE%E5%A4%87%E7%BB%B4%E6%8A%A4%E7%AE%A1%E7%90%86&_=1551407537103 HTTP/1.1" 200 11451
114.243.16.135 - - [01/Mar/2019:18:40:40 +0800] "GET /gdjk/train/anno.do?title=%E8%AE%BE%E5%A4%87%E7%BB%B4%E6%8A%A4%E7%AE%A1%E7%90%86&_=1551407537104 HTTP/1.1" 200 11451
114.243.16.135 - - [01/Mar/2019:18:40:40 +0800] "GET /gdjk/train/dgnc.do?_=1551407537105 HTTP/1.1" 200 8174
114.243.16.135 - - [01/Mar/2019:18:40:40 +0800] "POST /gdjk/equ/dgncList.do HTTP/1.1" 200 59
114.243.16.135 - - [01/Mar/2019:18:40:40 +0800] "POST /gdjk/equ/dgncList.do HTTP/1.1" 200 59
114.243.16.135 - - [01/Mar/2019:18:40:41 +0800] "GET /gdjk/train/anno.do?title=%E8%AE%BE%E5%A4%87%E7%BB%B4%E6%8A%A4%E7%AE%A1%E7%90%86&_=1551407537106 HTTP/1.1" 200 11451
114.243.16.135 - - [01/Mar/2019:18:40:41 +0800] "GET /gdjk/train/anno.do?title=%E8%AE%BE%E5%A4%87%E7%BB%B4%E6%8A%A4%E7%AE%A1%E7%90%86&_=1551407537107 HTTP/1.1" 200 11451
114.243.16.135 - - [01/Mar/2019:18:40:41 +0800] "GET /gdjk/train/lj.do?_=1551407537108 HTTP/1.1" 200 8321
114.243.16.135 - - [01/Mar/2019:18:40:41 +0800] "POST /gdjk/equ/ljList.do HTTP/1.1" 200 59
114.243.16.135 - - [01/Mar/2019:18:40:41 +0800] "POST /gdjk/equ/ljList.do HTTP/1.1" 200 59
114.243.16.135 - - [01/Mar/2019:18:40:42 +0800] "GET /gdjk/train/anno.do?title=%E8%AE%BE%E5%A4%87%E7%BB%B4%E6%8A%A4%E7%AE%A1%E7%90%86&_=1551407537109 HTTP/1.1" 200 11451
114.243.16.135 - - [01/Mar/2019:18:40:42 +0800] "GET /gdjk/train/anno.do?title=%E8%AE%BE%E5%A4%87%E7%BB%B4%E6%8A%A4%E7%AE%A1%E7%90%86&_=1551407537110 HTTP/1.1" 200 11451
114.243.16.135 - - [01/Mar/2019:18:40:42 +0800] "GET /gdjk/train/sb.do?_=1551407537111 HTTP/1.1" 200 8768
114.243.16.135 - - [01/Mar/2019:18:40:42 +0800] "POST /gdjk/equ/sbList.do HTTP/1.1" 200 59
114.243.16.135 - - [01/Mar/2019:18:40:42 +0800] "POST /gdjk/equ/sbList.do HTTP/1.1" 200 59
114.243.16.135 - - [01/Mar/2019:18:40:43 +0800] "GET /gdjk/train/anno.do?title=%E8%AE%BE%E5%A4%87%E7%BB%B4%E6%8A%A4%E7%AE%A1%E7%90%86&_=1551407537112 HTTP/1.1" 200 11451
114.243.16.135 - - [01/Mar/2019:18:40:43 +0800] "GET /gdjk/train/anno.do?title=%E8%AE%BE%E5%A4%87%E7%BB%B4%E6%8A%A4%E7%AE%A1%E7%90%86&_=1551407537113 HTTP/1.1" 200 11451
114.243.16.135 - - [01/Mar/2019:18:40:44 +0800] "GET /gdjk/train/sj.do?_=1551407537114 HTTP/1.1" 200 8731
114.243.16.135 - - [01/Mar/2019:18:40:44 +0800] "POST /gdjk/equ/sjList.do HTTP/1.1" 200 59
114.243.16.135 - - [01/Mar/2019:18:40:44 +0800] "POST /gdjk/equ/sjList.do HTTP/1.1" 200 59
114.243.16.135 - - [01/Mar/2019:18:40:45 +0800] "GET /gdjk/train/anno.do?title=%E8%AE%BE%E5%A4%87%E7%BB%B4%E6%8A%A4%E7%AE%A1%E7%90%86&_=1551407537115 HTTP/1.1" 200 11451
114.243.16.135 - - [01/Mar/2019:18:40:45 +0800] "GET /gdjk/train/anno.do?title=%E8%AE%BE%E5%A4%87%E7%BB%B4%E6%8A%A4%E7%AE%A1%E7%90%86&_=1551407537116 HTTP/1.1" 200 11451
114.243.16.135 - - [01/Mar/2019:18:40:45 +0800] "GET /gdjk/train/jkxcly.do?_=1551407537117 HTTP/1.1" 200 8093
114.243.16.135 - - [01/Mar/2019:18:40:45 +0800] "POST /gdjk/equ/jkxclyList.do HTTP/1.1" 200 59
114.243.16.135 - - [01/Mar/2019:18:40:45 +0800] "POST /gdjk/equ/jkxclyList.do HTTP/1.1" 200 59
114.243.16.135 - - [01/Mar/2019:18:40:47 +0800] "GET /gdjk/train/anno.do?title=%E8%AE%BE%E5%A4%87%E7%BB%B4%E6%8A%A4%E7%AE%A1%E7%90%86&_=1551407537118 HTTP/1.1" 200 11451
114.243.16.135 - - [01/Mar/2019:18:40:47 +0800] "GET /gdjk/train/anno.do?title=%E8%AE%BE%E5%A4%87%E7%BB%B4%E6%8A%A4%E7%AE%A1%E7%90%86&_=1551407537119 HTTP/1.1" 200 11451
114.243.16.135 - - [01/Mar/2019:18:40:47 +0800] "GET /gdjk/train/cgtcly.do?_=1551407537120 HTTP/1.1" 200 8178
114.243.16.135 - - [01/Mar/2019:18:40:47 +0800] "POST /gdjk/equ/cgtclyList.do HTTP/1.1" 200 59
114.243.16.135 - - [01/Mar/2019:18:40:47 +0800] "POST /gdjk/equ/cgtclyList.do HTTP/1.1" 200 59
114.243.16.135 - - [01/Mar/2019:18:40:48 +0800] "GET /gdjk/train/anno.do?title=%E8%AE%BE%E5%A4%87%E7%BB%B4%E6%8A%A4%E7%AE%A1%E7%90%86&_=1551407537121 HTTP/1.1" 200 11451
114.243.16.135 - - [01/Mar/2019:18:40:48 +0800] "GET /gdjk/train/anno.do?title=%E8%AE%BE%E5%A4%87%E7%BB%B4%E6%8A%A4%E7%AE%A1%E7%90%86&_=1551407537122 HTTP/1.1" 200 11451
114.243.16.135 - - [01/Mar/2019:18:40:48 +0800] "GET /gdjk/train/qzy.do?_=1551407537123 HTTP/1.1" 200 8376
114.243.16.135 - - [01/Mar/2019:18:40:48 +0800] "POST /gdjk/equ/qzyList.do HTTP/1.1" 200 59
114.243.16.135 - - [01/Mar/2019:18:40:48 +0800] "POST /gdjk/equ/qzyList.do HTTP/1.1" 200 59
114.243.16.135 - - [01/Mar/2019:18:41:04 +0800] "GET /gdjk/train/anno.do?title=%E8%AE%BE%E5%A4%87%E7%BB%B4%E6%8A%A4%E7%AE%A1%E7%90%86&_=1551407537124 HTTP/1.1" 200 11451
114.243.16.135 - - [01/Mar/2019:18:41:04 +0800] "GET /gdjk/train/anno.do?title=%E8%AE%BE%E5%A4%87%E7%BB%B4%E6%8A%A4%E7%AE%A1%E7%90%86&_=1551407537125 HTTP/1.1" 200 11451
114.243.16.135 - - [01/Mar/2019:18:41:09 +0800] "GET /gdjk/train/sbzyxx.do?id=5168&_=1551407537126 HTTP/1.1" 200 9480
114.243.16.135 - - [01/Mar/2019:18:41:10 +0800] "POST /gdjk/equ/zyList.do HTTP/1.1" 200 952
114.243.16.135 - - [01/Mar/2019:18:41:10 +0800] "GET /gdjk/train/easyui/images/datebox_arrow.png HTTP/1.1" 200 626
114.243.16.135 - - [01/Mar/2019:18:41:10 +0800] "GET /gdjk/train/easyui/images/spinner_arrows.png HTTP/1.1" 200 149
114.243.16.135 - - [01/Mar/2019:18:41:10 +0800] "POST /gdjk/equ/zyList.do HTTP/1.1" 200 952
114.243.16.135 - - [01/Mar/2019:18:41:16 +0800] "GET /gdjk/train/easyui/images/calendar_arrows.png HTTP/1.1" 200 173
114.243.16.135 - - [01/Mar/2019:18:41:23 +0800] "POST /gdjk/equ/zyList.do HTTP/1.1" 200 61
114.243.16.135 - - [01/Mar/2019:18:41:28 +0800] "GET /gdjk/train/anno.do?title=%E6%97%A5%E5%B8%B8%E5%B7%A5%E4%BD%9C%E7%AE%A1%E7%90%86&_=1551407537127 HTTP/1.1" 200 1424
114.243.16.135 - - [01/Mar/2019:18:41:31 +0800] "GET /gdjk/train/anno.do?title=%E8%AE%BE%E5%A4%87%E7%BB%B4%E6%8A%A4%E7%AE%A1%E7%90%86&_=1551407537128 HTTP/1.1" 200 11451
114.243.16.135 - - [01/Mar/2019:18:41:32 +0800] "GET /gdjk/train/anno.do?title=%E6%97%A5%E5%B8%B8%E5%B7%A5%E4%BD%9C%E7%AE%A1%E7%90%86&_=1551407537129 HTTP/1.1" 200 1424
114.243.16.135 - - [01/Mar/2019:18:41:43 +0800] "GET /gdjk/train/anno.do?title=%E5%8D%95%E4%BD%8D%E5%8F%8A%E4%BA%BA%E5%91%98%E7%AE%A1%E7%90%86&_=1551407537130 HTTP/1.1" 200 1427
114.243.16.135 - - [01/Mar/2019:18:41:45 +0800] "GET /gdjk/train/anno.do?title=%E9%85%8D%E4%BB%B6%E5%BA%93%E5%AD%98%E7%AE%A1%E7%90%86&_=1551407537131 HTTP/1.1" 200 1424
114.243.16.135 - - [01/Mar/2019:18:41:46 +0800] "GET /gdjk/train/anno.do?title=%E7%BA%BF%E8%B7%AF%E7%AE%A1%E7%90%86&_=1551407537132 HTTP/1.1" 200 1418
114.243.16.135 - - [01/Mar/2019:18:41:47 +0800] "GET /gdjk/train/anno.do?title=%E5%9F%BA%E7%A1%80%E6%95%B0%E6%8D%AE%E7%AE%A1%E7%90%86&_=1551407537133 HTTP/1.1" 200 1424
114.243.16.135 - - [01/Mar/2019:18:41:48 +0800] "GET /gdjk/train/anno.do?title=%E5%B7%A5%E7%A8%8B%E7%AE%A1%E7%90%86&_=1551407537134 HTTP/1.1" 200 1418
114.243.16.135 - - [01/Mar/2019:18:41:53 +0800] "GET /gdjk/train/anno.do?title=%E8%AE%BE%E5%A4%87%E7%BB%B4%E6%8A%A4%E7%AE%A1%E7%90%86&_=1551407537135 HTTP/1.1" 200 11451
114.243.16.135 - - [01/Mar/2019:18:42:03 +0800] "GET /gdjk/train/anno.do?title=%E6%97%A5%E5%B8%B8%E5%B7%A5%E4%BD%9C%E7%AE%A1%E7%90%86&_=1551407537136 HTTP/1.1" 200 1424
112.1.49.140 - - [01/Mar/2019:18:42:10 +0800] "GET /gdjk/outlogin.do HTTP/1.1" 999 4008
112.1.49.140 - - [01/Mar/2019:18:42:11 +0800] "GET /gdjk/train/css/login.css HTTP/1.1" 200 4452
112.1.49.140 - - [01/Mar/2019:18:42:11 +0800] "GET /gdjk/authCode.do HTTP/1.1" 200 1693
112.1.49.140 - - [01/Mar/2019:18:42:11 +0800] "GET /gdjk/train/js/login.js HTTP/1.1" 200 1669
112.1.49.140 - - [01/Mar/2019:18:42:11 +0800] "GET /gdjk/train/js/jquery.particleground.js HTTP/1.1" 200 14075
112.1.49.140 - - [01/Mar/2019:18:42:11 +0800] "GET /gdjk/train/images/mima-icon.jpg HTTP/1.1" 200 1413
112.1.49.140 - - [01/Mar/2019:18:42:11 +0800] "GET /gdjk/train/images/user-icon.jpg HTTP/1.1" 200 1405
112.1.49.140 - - [01/Mar/2019:18:42:11 +0800] "GET /gdjk/train/images/yzmz-icon.jpg HTTP/1.1" 200 15000
112.1.49.140 - - [01/Mar/2019:18:42:11 +0800] "GET /gdjk/train/js/jquery-1.8.0.min.js HTTP/1.1" 200 92556
112.1.49.140 - - [01/Mar/2019:18:42:11 +0800] "GET /gdjk/train/images/fav.ico HTTP/1.1" 200 4286
114.243.16.135 - - [01/Mar/2019:18:42:33 +0800] "GET /gdjk/train/sbzyxx.do?id=5168&_=1551407537137 HTTP/1.1" 200 9480
114.243.16.135 - - [01/Mar/2019:18:42:34 +0800] "POST /gdjk/equ/zyList.do HTTP/1.1" 200 952
114.243.16.135 - - [01/Mar/2019:18:42:34 +0800] "POST /gdjk/equ/zyList.do HTTP/1.1" 200 952
112.1.49.140 - - [01/Mar/2019:18:42:43 +0800] "POST /gdjk/login.do HTTP/1.1" 200 9062
112.1.49.140 - - [01/Mar/2019:18:42:43 +0800] "GET /gdjk/train/css/main.css HTTP/1.1" 200 4300
112.1.49.140 - - [01/Mar/2019:18:42:43 +0800] "GET /gdjk/train/css/icon.css HTTP/1.1" 200 4947
112.1.49.140 - - [01/Mar/2019:18:42:43 +0800] "GET /gdjk/train/easyui/datagrid-groupview.js HTTP/1.1" 200 13084
112.1.49.140 - - [01/Mar/2019:18:42:43 +0800] "GET /gdjk/train/easyui/easyui-lang-zh_CN.js HTTP/1.1" 200 2501
112.1.49.140 - - [01/Mar/2019:18:42:43 +0800] "GET /gdjk/train/images/top_bg1.jpg HTTP/1.1" 200 1320
112.1.49.140 - - [01/Mar/2019:18:42:43 +0800] "GET /gdjk/train/easyui/easyui.css HTTP/1.1" 200 69986
112.1.49.140 - - [01/Mar/2019:18:42:43 +0800] "GET /gdjk/train/easyui/jquery.min.js HTTP/1.1" 200 95957
112.1.49.140 - - [01/Mar/2019:18:42:43 +0800] "GET /gdjk/train/images/user.png HTTP/1.1" 200 130034
114.243.16.135 - - [01/Mar/2019:18:42:43 +0800] "POST /gdjk/login.do HTTP/1.1" 200 9062
114.243.16.135 - - [01/Mar/2019:18:42:43 +0800] "GET /gdjk/train/easyui/jquery.min.js HTTP/1.1" 304 -
114.243.16.135 - - [01/Mar/2019:18:42:43 +0800] "GET /gdjk/train/easyui/jquery.easyui.min.js HTTP/1.1" 304 -
114.243.16.135 - - [01/Mar/2019:18:42:43 +0800] "GET /gdjk/train/easyui/datagrid-groupview.js HTTP/1.1" 304 -
114.243.16.135 - - [01/Mar/2019:18:42:43 +0800] "GET /gdjk/train/easyui/easyui-lang-zh_CN.js HTTP/1.1" 304 -
114.243.16.135 - - [01/Mar/2019:18:42:43 +0800] "GET /gdjk/train/css/icon.css HTTP/1.1" 304 -
114.243.16.135 - - [01/Mar/2019:18:42:43 +0800] "GET /gdjk/train/css/main.css HTTP/1.1" 304 -
114.243.16.135 - - [01/Mar/2019:18:42:43 +0800] "GET /gdjk/train/easyui/easyui.css HTTP/1.1" 200 69986
114.243.16.135 - - [01/Mar/2019:18:42:43 +0800] "GET /gdjk/train/images/top_bg1.jpg HTTP/1.1" 304 -
114.243.16.135 - - [01/Mar/2019:18:42:43 +0800] "GET /gdjk/train/images/user.png HTTP/1.1" 304 -
114.243.16.135 - - [01/Mar/2019:18:42:44 +0800] "GET /gdjk/train/easyui/images/blank.gif HTTP/1.1" 304 -
114.243.16.135 - - [01/Mar/2019:18:42:44 +0800] "GET /gdjk/train/easyui/images/panel_tools.png HTTP/1.1" 304 -
114.243.16.135 - - [01/Mar/2019:18:42:44 +0800] "GET /gdjk/train/easyui/images/layout_arrows.png HTTP/1.1" 304 -
114.243.16.135 - - [01/Mar/2019:18:42:44 +0800] "GET /gdjk/train/easyui/images/tabs_icons.png HTTP/1.1" 304 -
114.243.16.135 - - [01/Mar/2019:18:42:44 +0800] "GET /gdjk/train/easyui/images/loading.gif HTTP/1.1" 304 -
114.243.16.135 - - [01/Mar/2019:18:42:44 +0800] "GET /gdjk/train/anno.do?_=1551408073536 HTTP/1.1" 200 11433
114.243.16.135 - - [01/Mar/2019:18:42:44 +0800] "GET /gdjk/train/css/icons/reload.png HTTP/1.1" 304 -
114.243.16.135 - - [01/Mar/2019:18:42:44 +0800] "GET /gdjk/sys/getMenuTree2.do? HTTP/1.1" 200 8632
114.243.16.135 - - [01/Mar/2019:18:42:44 +0800] "GET /gdjk/train/easyui/images/panel_tools.png HTTP/1.1" 304 -
114.243.16.135 - - [01/Mar/2019:18:42:44 +0800] "GET /gdjk/train/easyui/images/accordion_arrows.png HTTP/1.1" 200 184
114.243.16.135 - - [01/Mar/2019:18:42:44 +0800] "GET /gdjk/train/easyui/images/tree_icons.png HTTP/1.1" 200 3115
114.243.16.135 - - [01/Mar/2019:18:42:44 +0800] "GET /gdjk/train/css/ext_icons/shebei.png HTTP/1.1" 200 932
114.243.16.135 - - [01/Mar/2019:18:42:44 +0800] "GET /gdjk/train/css/ext_icons/canshu.png HTTP/1.1" 304 -
114.243.16.135 - - [01/Mar/2019:18:42:44 +0800] "GET /gdjk/train/css/ext_icons/biaoding.png HTTP/1.1" 304 -
114.243.16.135 - - [01/Mar/2019:18:42:44 +0800] "GET /gdjk/train/css/ext_icons/weixiu.png HTTP/1.1" 304 -
114.243.16.135 - - [01/Mar/2019:18:42:44 +0800] "GET /gdjk/train/css/ext_icons/zuoye.png HTTP/1.1" 304 -
114.243.16.135 - - [01/Mar/2019:18:42:44 +0800] "GET /gdjk/train/css/ext_icons/zhuangtai.png HTTP/1.1" 304 -
114.243.16.135 - - [01/Mar/2019:18:42:44 +0800] "GET /gdjk/train/css/ext_icons/xiaoshou.png HTTP/1.1" 304 -
114.243.16.135 - - [01/Mar/2019:18:42:44 +0800] "GET /gdjk/train/css/ext_icons/zulin.png HTTP/1.1" 304 -
114.243.16.135 - - [01/Mar/2019:18:42:44 +0800] "GET /gdjk/train/anno.do?title=%E8%AE%BE%E5%A4%87%E7%BB%B4%E6%8A%A4%E7%AE%A1%E7%90%86&_=1551408073537 HTTP/1.1" 200 11451
114.243.16.135 - - [01/Mar/2019:18:42:44 +0800] "GET /gdjk/train/css/ext_icons/diannao.png HTTP/1.1" 304 -
114.243.16.135 - - [01/Mar/2019:18:42:44 +0800] "GET /gdjk/train/css/ext_icons/shouji.png HTTP/1.1" 304 -
114.243.16.135 - - [01/Mar/2019:18:42:44 +0800] "GET /gdjk/train/css/ext_icons/yiqi.png HTTP/1.1" 304 -
114.243.16.135 - - [01/Mar/2019:18:42:44 +0800] "GET /gdjk/train/css/ext_icons/caidan.png HTTP/1.1" 200 236
114.243.16.135 - - [01/Mar/2019:18:42:44 +0800] "GET /gdjk/train/css/ext_icons/danwei.png HTTP/1.1" 200 1098
114.243.16.135 - - [01/Mar/2019:18:42:44 +0800] "GET /gdjk/train/css/ext_icons/yonghu.png HTTP/1.1" 200 347
112.1.49.140 - - [01/Mar/2019:18:42:44 +0800] "GET /gdjk/train/easyui/jquery.easyui.min.js HTTP/1.1" 200 436133
114.243.16.135 - - [01/Mar/2019:18:42:44 +0800] "GET /gdjk/train/css/ext_icons/xianlu.png HTTP/1.1" 200 559
112.1.49.140 - - [01/Mar/2019:18:42:44 +0800] "GET /gdjk/train/anno.do?_=1551408074211 HTTP/1.1" 200 11433
112.1.49.140 - - [01/Mar/2019:18:42:44 +0800] "GET /gdjk/sys/getMenuTree2.do? HTTP/1.1" 200 8632
112.1.49.140 - - [01/Mar/2019:18:42:44 +0800] "GET /gdjk/train/easyui/images/panel_tools.png HTTP/1.1" 200 852
112.1.49.140 - - [01/Mar/2019:18:42:44 +0800] "GET /gdjk/train/easyui/images/layout_arrows.png HTTP/1.1" 200 319
112.1.49.140 - - [01/Mar/2019:18:42:44 +0800] "GET /gdjk/train/easyui/images/tabs_icons.png HTTP/1.1" 200 150
112.1.49.140 - - [01/Mar/2019:18:42:44 +0800] "GET /gdjk/train/easyui/images/blank.gif HTTP/1.1" 200 43
112.1.49.140 - - [01/Mar/2019:18:42:44 +0800] "GET /gdjk/train/css/icons/reload.png HTTP/1.1" 200 1045
112.1.49.140 - - [01/Mar/2019:18:42:44 +0800] "GET /gdjk/train/easyui/images/loading.gif HTTP/1.1" 200 1737
112.1.49.140 - - [01/Mar/2019:18:42:44 +0800] "GET /gdjk/train/anno.do?title=%E8%AE%BE%E5%A4%87%E7%BB%B4%E6%8A%A4%E7%AE%A1%E7%90%86&_=1551408074212 HTTP/1.1" 200 11451
112.1.49.140 - - [01/Mar/2019:18:42:45 +0800] "GET /gdjk/train/css/ext_icons/weixiu.png HTTP/1.1" 200 686
112.1.49.140 - - [01/Mar/2019:18:42:45 +0800] "GET /gdjk/train/easyui/images/tree_icons.png HTTP/1.1" 200 3115
112.1.49.140 - - [01/Mar/2019:18:42:45 +0800] "GET /gdjk/train/css/ext_icons/biaoding.png HTTP/1.1" 200 617
112.1.49.140 - - [01/Mar/2019:18:42:45 +0800] "GET /gdjk/train/easyui/images/accordion_arrows.png HTTP/1.1" 200 184
112.1.49.140 - - [01/Mar/2019:18:42:45 +0800] "GET /gdjk/train/css/ext_icons/canshu.png HTTP/1.1" 200 535
112.1.49.140 - - [01/Mar/2019:18:42:45 +0800] "GET /gdjk/train/css/ext_icons/zuoye.png HTTP/1.1" 200 412
112.1.49.140 - - [01/Mar/2019:18:42:45 +0800] "GET /gdjk/train/css/ext_icons/shebei.png HTTP/1.1" 200 932
112.1.49.140 - - [01/Mar/2019:18:42:45 +0800] "GET /gdjk/train/css/ext_icons/zhuangtai.png HTTP/1.1" 200 265
112.1.49.140 - - [01/Mar/2019:18:42:45 +0800] "GET /gdjk/train/css/ext_icons/zulin.png HTTP/1.1" 200 496
112.1.49.140 - - [01/Mar/2019:18:42:45 +0800] "GET /gdjk/train/css/ext_icons/yiqi.png HTTP/1.1" 200 521
112.1.49.140 - - [01/Mar/2019:18:42:45 +0800] "GET /gdjk/train/css/ext_icons/xianlu.png HTTP/1.1" 200 559
112.1.49.140 - - [01/Mar/2019:18:42:45 +0800] "GET /gdjk/train/css/ext_icons/diannao.png HTTP/1.1" 200 719
112.1.49.140 - - [01/Mar/2019:18:42:45 +0800] "GET /gdjk/train/css/ext_icons/xiaoshou.png HTTP/1.1" 200 528
112.1.49.140 - - [01/Mar/2019:18:42:45 +0800] "GET /gdjk/train/css/ext_icons/shouji.png HTTP/1.1" 200 759
112.1.49.140 - - [01/Mar/2019:18:42:45 +0800] "GET /gdjk/train/css/ext_icons/danwei.png HTTP/1.1" 200 1098
112.1.49.140 - - [01/Mar/2019:18:42:45 +0800] "GET /gdjk/train/css/ext_icons/caidan.png HTTP/1.1" 200 236
112.1.49.140 - - [01/Mar/2019:18:42:45 +0800] "GET /gdjk/train/css/ext_icons/yonghu.png HTTP/1.1" 200 347
114.243.16.135 - - [01/Mar/2019:18:42:48 +0800] "GET /gdjk/train/easyui/images/tabs_icons.png HTTP/1.1" 304 -
114.243.16.135 - - [01/Mar/2019:18:42:48 +0800] "GET /gdjk/train/jcsbgl.do?_=1551408073538 HTTP/1.1" 200 9988
114.243.16.135 - - [01/Mar/2019:18:42:48 +0800] "GET /gdjk/train/css/icons/edit_add.png HTTP/1.1" 200 1088
114.243.16.135 - - [01/Mar/2019:18:42:48 +0800] "GET /gdjk/train/css/icons/pencil.png HTTP/1.1" 200 713
114.243.16.135 - - [01/Mar/2019:18:42:48 +0800] "GET /gdjk/train/css/icons/edit_remove.png HTTP/1.1" 200 625
114.243.16.135 - - [01/Mar/2019:18:42:48 +0800] "GET /gdjk/train/easyui/images/pagination_icons.png HTTP/1.1" 304 -
114.243.16.135 - - [01/Mar/2019:18:42:48 +0800] "GET /gdjk/train/easyui/images/loading.gif HTTP/1.1" 304 -
114.243.16.135 - - [01/Mar/2019:18:42:48 +0800] "POST /gdjk/train/jcsbglList.do HTTP/1.1" 200 8923
114.243.16.135 - - [01/Mar/2019:18:42:48 +0800] "GET /gdjk/train/css/icons/search.png HTTP/1.1" 200 813
114.243.16.135 - - [01/Mar/2019:18:42:48 +0800] "GET /gdjk/train/css/icons/undo.png HTTP/1.1" 200 707
114.243.16.135 - - [01/Mar/2019:18:42:48 +0800] "GET /gdjk/train/easyui/images/combo_arrow.png HTTP/1.1" 200 117
114.243.16.135 - - [01/Mar/2019:18:42:49 +0800] "GET /gdjk/train/easyui/images/layout_arrows.png HTTP/1.1" 304 -
114.243.16.135 - - [01/Mar/2019:18:42:49 +0800] "POST /gdjk/train/jcsbglList.do HTTP/1.1" 200 8923
114.243.16.135 - - [01/Mar/2019:18:42:52 +0800] "GET /gdjk/train/anno.do?title=%E8%AE%BE%E5%A4%87%E7%BB%B4%E6%8A%A4%E7%AE%A1%E7%90%86&_=1551408073539 HTTP/1.1" 200 11451
114.243.16.135 - - [01/Mar/2019:18:42:52 +0800] "GET /gdjk/train/anno.do?title=%E8%AE%BE%E5%A4%87%E7%BB%B4%E6%8A%A4%E7%AE%A1%E7%90%86&_=1551408073540 HTTP/1.1" 200 11451
114.243.16.135 - - [01/Mar/2019:18:42:52 +0800] "GET /gdjk/train/bdjzcs.do?_=1551408073541 HTTP/1.1" 200 10025
114.243.16.135 - - [01/Mar/2019:18:42:52 +0800] "POST /gdjk/equ/jccsList.do HTTP/1.1" 200 15270
114.243.16.135 - - [01/Mar/2019:18:42:52 +0800] "POST /gdjk/equ/jccsList.do HTTP/1.1" 200 15270
112.1.49.140 - - [01/Mar/2019:18:42:52 +0800] "GET /gdjk/train/jcsbgl.do?_=1551408074213 HTTP/1.1" 200 9988
112.1.49.140 - - [01/Mar/2019:18:42:52 +0800] "POST /gdjk/train/jcsbglList.do HTTP/1.1" 200 8923
112.1.49.140 - - [01/Mar/2019:18:42:53 +0800] "GET /gdjk/train/css/icons/edit_add.png HTTP/1.1" 200 1088
112.1.49.140 - - [01/Mar/2019:18:42:53 +0800] "GET /gdjk/train/css/icons/pencil.png HTTP/1.1" 200 713
112.1.49.140 - - [01/Mar/2019:18:42:53 +0800] "GET /gdjk/train/css/icons/edit_remove.png HTTP/1.1" 200 625
112.1.49.140 - - [01/Mar/2019:18:42:53 +0800] "GET /gdjk/train/css/icons/search.png HTTP/1.1" 200 813
112.1.49.140 - - [01/Mar/2019:18:42:53 +0800] "GET /gdjk/train/css/icons/undo.png HTTP/1.1" 200 707
112.1.49.140 - - [01/Mar/2019:18:42:53 +0800] "POST /gdjk/train/jcsbglList.do HTTP/1.1" 200 8923
112.1.49.140 - - [01/Mar/2019:18:42:53 +0800] "GET /gdjk/train/easyui/images/pagination_icons.png HTTP/1.1" 200 628
112.1.49.140 - - [01/Mar/2019:18:42:53 +0800] "GET /gdjk/train/easyui/images/combo_arrow.png HTTP/1.1" 200 117
114.243.16.135 - - [01/Mar/2019:18:42:54 +0800] "GET /gdjk/train/anno.do?title=%E8%AE%BE%E5%A4%87%E7%BB%B4%E6%8A%A4%E7%AE%A1%E7%90%86&_=1551408073542 HTTP/1.1" 200 11451
